name,confirmed,recovered,death,added_date
乌鲁木齐,7,16,-,20200228
伊犁州,6,12,-,20200228
第四师,3,6,1,20200228
第八师,1,2,1,20200228
第九师,1,2,1,20200228
昌吉州,1,3,-,20200228
吐鲁番地区,2,1,-,20200228
巴音郭楞蒙古自治州,0,3,-,20200228
第十二师,0,3,-,20200228
第六师,0,2,-,20200228
第七师,0,1,-,20200228
阿克苏地区,0,1,-,20200228
包头,6,5,-,20200228
鄂尔多斯,2,9,-,20200228
锡林郭勒盟,7,2,-,20200228
赤峰,1,8,-,20200228
巴彦淖尔,2,6,-,20200228
呼伦贝尔,3,4,-,20200228
呼和浩特,3,4,-,20200228
通辽,5,2,-,20200228
乌兰察布,1,2,-,20200228
乌海,0,2,-,20200228
兴安盟,0,1,-,20200228
银川,2,31,-,20200228
吴忠,1,27,-,20200228
固原,0,5,-,20200228
中卫,1,3,-,20200228
宁东管委会,0,1,-,20200228
石嘴山,0,1,-,20200228
西宁,0,15,-,20200228
海北州,0,3,-,20200228
拉萨,0,1,-,20200228
武汉,37914,2502,1123,20200215
孝感,3114,313,62,20200215
黄冈,2817,611,68,20200215
荆州,1478,192,32,20200215
随州,1232,96,19,20200215
鄂州,1192,199,33,20200215
襄阳,1128,85,18,20200215
黄石,980,170,13,20200215
宜昌,906,92,15,20200215
荆门,902,112,28,20200215
咸宁,840,127,8,20200215
十堰,597,100,2,20200215
仙桃,514,63,17,20200215
天门,422,21,10,20200215
恩施,244,71,4,20200215
潜江,116,12,5,20200215
神农架林区,10,8,-,20200215
信阳,252,60,1,20200215
南阳,150,32,2,20200215
郑州,144,51,-,20200215
驻马店,138,41,-,20200215
商丘,90,25,1,20200215
周口,70,23,-,20200215
平顶山,58,19,1,20200215
新乡,55,9,2,20200215
安阳,51,13,-,20200215
许昌,37,3,-,20200215
漯河,34,6,-,20200215
洛阳,31,8,-,20200215
焦作,30,5,1,20200215
开封,25,2,-,20200215
鹤壁,19,4,-,20200215
濮阳,17,1,-,20200215
三门峡,7,4,-,20200215
济源,4,-,-,20200215
待确认,-,50,5,20200215
温州,499,159,-,20200215
杭州,166,73,-,20200215
宁波,154,46,-,20200215
台州,145,53,-,20200215
金华,55,24,-,20200215
嘉兴,43,10,-,20200215
绍兴,42,17,-,20200215
衢州,21,8,-,20200215
丽水,17,10,-,20200215
湖州,10,4,-,20200215
舟山,10,5,-,20200215
长沙,241,66,-,20200215
岳阳,153,48,1,20200215
邵阳,100,50,1,20200215
常德,78,27,-,20200215
株洲,78,23,-,20200215
娄底,75,29,-,20200215
益阳,59,24,-,20200215
衡阳,47,26,-,20200215
永州,43,23,-,20200215
怀化,40,28,-,20200215
郴州,39,22,-,20200215
湘潭,35,14,-,20200215
湘西州,8,6,-,20200215
张家界,5,3,-,20200215
合肥,168,38,1,20200215
蚌埠,153,4,5,20200215
阜阳,150,28,-,20200215
亳州,107,19,-,20200215
安庆,82,32,-,20200215
六安,63,8,-,20200215
宿州,39,11,-,20200215
马鞍山,35,9,-,20200215
芜湖,31,8,-,20200215
铜陵,28,10,-,20200215
淮北,26,6,-,20200215
淮南,23,6,-,20200215
池州,17,4,-,20200215
滁州,13,7,-,20200215
黄山,9,1,-,20200215
宣城,6,4,-,20200215
待确认,-,3,0,20200215
南昌,222,72,-,20200215
新余,127,34,-,20200215
上饶,123,20,-,20200215
九江,115,18,-,20200215
宜春,102,20,-,20200215
赣州,76,14,1,20200215
抚州,72,17,-,20200215
萍乡,32,4,-,20200215
吉安,20,7,-,20200215
鹰潭,18,3,-,20200215
景德镇,5,1,-,20200215
赣江新区,1,-,-,20200215
南京,91,27,-,20200215
苏州,86,17,-,20200215
徐州,77,20,-,20200215
淮安,60,11,-,20200215
无锡,52,15,-,20200215
连云港,46,10,-,20200215
常州,43,11,-,20200215
南通,40,13,-,20200215
泰州,37,16,-,20200215
盐城,27,6,-,20200215
扬州,21,6,-,20200215
宿迁,12,6,-,20200215
镇江,12,2,-,20200215
万州区,104,27,3,20200215
江北区,26,3,-,20200215
云阳县,23,13,-,20200215
合川区,23,5,-,20200215
綦江区,22,3,-,20200215
奉节县,20,4,-,20200215
开州区,20,12,1,20200215
九龙坡区,20,3,1,20200215
垫江县,20,4,-,20200215
渝中区,20,5,-,20200215
忠县,19,9,-,20200215
长寿区,18,8,-,20200215
两江新区,17,4,-,20200215
潼南区,17,2,-,20200215
渝北区,15,5,-,20200215
南岸区,15,2,-,20200215
大足区,14,1,-,20200215
石柱县,14,5,-,20200215
巫溪县,13,7,-,20200215
丰都县,10,2,-,20200215
巫山县,10,5,-,20200215
铜梁区,9,1,-,20200215
荣昌区,9,-,-,20200215
璧山区,8,4,-,20200215
沙坪坝区,8,-,-,20200215
大渡口区,7,4,-,20200215
巴南区,6,1,-,20200215
永川区,5,2,-,20200215
梁平区,4,2,-,20200215
江津区,4,2,-,20200215
高新区,4,1,-,20200215
涪陵区,3,1,-,20200215
城口县,2,2,-,20200215
黔江区,2,2,-,20200215
彭水县,2,-,-,20200215
武隆县,1,-,-,20200215
秀山县,1,1,-,20200215
酉阳县,1,-,-,20200215
万盛经开区,1,-,-,20200215
青岛,56,19,1,20200215
济宁,49,15,-,20200215
济南,47,11,-,20200215
临沂,47,25,-,20200215
烟台,46,12,-,20200215
潍坊,42,7,-,20200215
威海,38,9,-,20200215
聊城,38,3,-,20200215
德州,36,7,1,20200215
泰安,32,4,-,20200215
淄博,28,4,-,20200215
枣庄,24,4,-,20200215
菏泽,18,9,-,20200215
日照,15,2,-,20200215
滨州,14,8,-,20200215
成都,139,42,1,20200215
甘孜州,44,2,-,20200215
达州,36,5,-,20200215
南充,35,6,-,20200215
广安,30,8,-,20200215
巴中,24,1,-,20200215
内江,22,5,-,20200215
绵阳,22,5,-,20200215
泸州,19,2,-,20200215
德阳,17,-,-,20200215
攀枝花,13,9,-,20200215
宜宾,11,6,-,20200215
凉山州,11,3,-,20200215
遂宁,10,4,-,20200215
自贡,9,2,-,20200215
眉山,8,2,-,20200215
雅安,7,2,-,20200215
广元,6,2,-,20200215
乐山,3,2,-,20200215
资阳,3,2,-,20200215
阿坝州,1,-,-,20200215
待确认,-,5,-,20200215
哈尔滨,167,19,3,20200215
双鸭山,48,1,2,20200215
绥化,46,7,4,20200215
鸡西,45,1,-,20200215
齐齐哈尔,36,8,1,20200215
大庆,19,1,1,20200215
七台河,16,1,-,20200215
佳木斯,15,7,-,20200215
黑河,13,-,-,20200215
牡丹江,12,1,-,20200215
鹤岗,5,2,-,20200215
大兴安岭地区,2,-,-,20200215
伊春,1,-,-,20200215
海淀区,58,-,-,20200215
朝阳区,58,-,-,20200215
西城区,46,-,-,20200215
大兴区,39,2,-,20200215
丰台区,36,-,-,20200215
昌平区,24,-,-,20200215
通州区,17,-,-,20200215
石景山区,14,1,-,20200215
房山区,14,-,-,20200215
东城区,12,-,-,20200215
顺义区,10,-,-,20200215
怀柔区,7,-,-,20200215
密云区,7,-,-,20200215
门头沟区,3,-,-,20200215
延庆区,1,-,-,20200215
外地来京人员,26,2,-,20200215
待确认,-,74,3,20200215
浦东新区,56,23,-,20200215
宝山区,20,2,-,20200215
闵行区,18,5,-,20200215
徐汇区,18,4,-,20200215
静安区,16,5,-,20200215
松江区,14,1,-,20200215
长宁区,13,3,-,20200215
普陀区,11,1,-,20200215
嘉定区,9,1,-,20200215
杨浦区,9,1,-,20200215
奉贤区,9,1,-,20200215
虹口区,7,2,-,20200215
黄浦区,6,1,-,20200215
青浦区,5,3,-,20200215
金山区,3,2,-,20200215
崇明区,3,-,-,20200215
外地来沪人员,109,35,-,20200215
待确认,-,-,1,20200215
沧州,46,14,2,20200215
唐山,46,4,-,20200215
张家口,33,7,-,20200215
保定,32,17,-,20200215
邯郸,31,9,-,20200215
廊坊,29,12,-,20200215
石家庄,27,7,-,20200215
邢台,22,8,1,20200215
秦皇岛,10,2,-,20200215
衡水,8,4,-,20200215
承德,7,2,-,20200215
福州,66,17,-,20200215
莆田,55,8,-,20200215
泉州,46,13,-,20200215
厦门,34,4,-,20200215
宁德,25,5,-,20200215
南平,20,3,-,20200215
漳州,20,3,-,20200215
三明,13,1,-,20200215
龙岩,6,1,-,20200215
待确认,-,11,-,20200215
南宁,49,10,-,20200215
北海,43,6,1,20200215
桂林,31,5,-,20200215
柳州,24,4,-,20200215
河池,22,-,1,20200215
防城港,17,1,-,20200215
来宾,11,-,-,20200215
玉林,10,1,-,20200215
钦州,8,1,-,20200215
贵港,8,2,-,20200215
梧州,5,5,-,20200215
贺州,4,-,-,20200215
百色,3,-,-,20200215
待确认,-,5,-,20200215
西安,114,20,-,20200215
安康,23,5,-,20200215
汉中,21,1,-,20200215
咸阳,17,4,-,20200215
渭南,14,-,-,20200215
宝鸡,13,7,-,20200215
延安,8,6,-,20200215
铜川,8,4,-,20200215
商洛,7,1,-,20200215
榆林,3,1,-,20200215
韩城,1,-,-,20200215
杨凌示范区,1,-,-,20200215
待确认,-,4,-,20200215
三亚,54,15,1,20200215
海口,33,9,-,20200215
儋州,15,2,-,20200215
万宁,13,3,-,20200215
澄迈,9,1,1,20200215
昌江黎族自治县,7,-,-,20200215
琼海,6,1,1,20200215
临高,6,3,-,20200215
陵水黎族自治县,4,-,-,20200215
东方,3,1,-,20200215
定安,3,1,1,20200215
文昌,3,1,-,20200215
保亭黎族苗族自治县,3,-,-,20200215
乐东黎族自治县,2,-,-,20200215
琼中黎族苗族自治县,1,1,-,20200215
昆明,48,7,-,20200215
昭通,19,2,-,20200215
西双版纳傣族自治州,15,2,-,20200215
玉溪,14,3,-,20200215
大理州,13,3,-,20200215
曲靖,13,1,-,20200215
保山,9,-,-,20200215
红河州,8,3,-,20200215
丽江,7,2,-,20200215
德宏州,5,-,-,20200215
普洱,4,-,-,20200215
楚雄州,4,-,-,20200215
文山,2,-,-,20200215
临沧,1,-,-,20200215
待确认,-,12,-,20200215
贵阳,34,4,-,20200215
遵义,31,3,-,20200215
毕节地区,23,5,-,20200215
黔南州,17,5,-,20200215
六盘水,10,3,1,20200215
黔东南州,10,3,-,20200215
铜仁地区,10,6,-,20200215
黔西南州,4,4,-,20200215
安顺,4,-,-,20200215
深圳,406,104,-,20200215
广州,335,93,-,20200215
珠海,95,27,-,20200215
佛山,84,17,-,20200215
东莞,81,7,1,20200215
中山,65,26,-,20200215
惠州,58,18,-,20200215
汕头,25,9,-,20200215
湛江,22,11,-,20200215
江门,22,4,-,20200215
肇庆,17,7,1,20200215
梅州,15,7,-,20200215
茂名,13,3,-,20200215
阳江,13,5,-,20200215
清远,12,5,-,20200215
韶关,10,3,-,20200215
揭阳,8,3,-,20200215
汕尾,5,1,-,20200215
潮州,5,-,-,20200215
河源,3,1,-,20200215
待确认,-,35,-,20200215
晋中,35,11,-,20200215
运城,19,10,-,20200215
太原,19,3,-,20200215
大同,12,4,-,20200215
长治,8,-,-,20200215
晋城,8,2,-,20200215
朔州,7,2,-,20200215
忻州,7,-,-,20200215
吕梁,6,5,-,20200215
阳泉,4,-,-,20200215
临汾,2,1,-,20200215
宝坻区,46,7,1,20200215
河东区,14,5,-,20200215
河北区,12,7,-,20200215
和平区,6,2,-,20200215
南开区,6,1,-,20200215
北辰区,6,1,-,20200215
西青区,4,2,-,20200215
河西区,4,2,-,20200215
宁河区,4,-,-,20200215
东丽区,4,1,-,20200215
滨海新区,3,-,-,20200215
红桥区,2,2,-,20200215
武清区,2,1,-,20200215
津南区,1,-,-,20200215
外地来津人员,6,1,-,20200215
待确认,-,-,2,20200215
沈阳,28,9,-,20200215
大连,18,4,-,20200215
锦州,12,6,-,20200215
葫芦岛,11,-,1,20200215
盘锦,11,-,-,20200215
阜新,8,-,-,20200215
铁岭,7,1,-,20200215
丹东,7,4,-,20200215
朝阳,6,2,-,20200215
鞍山,4,-,-,20200215
辽阳,3,1,-,20200215
本溪,3,1,-,20200215
营口,1,1,-,20200215
兰州,35,17,2,20200215
天水,12,9,-,20200215
平凉,9,1,-,20200215
定西,9,4,-,20200215
甘南州,8,2,-,20200215
陇南,4,3,-,20200215
白银,4,-,-,20200215
临夏州,3,3,-,20200215
庆阳,3,2,-,20200215
张掖,2,2,-,20200215
金昌,1,1,-,20200215
长春,44,13,-,20200215
四平,14,2,1,20200215
辽源,7,1,-,20200215
公主岭,6,2,-,20200215
延边,5,2,-,20200215
吉林市,5,3,-,20200215
通化,3,-,-,20200215
松原,2,1,-,20200215
白城,1,-,-,20200215
梅河口,1,1,-,20200215
乌鲁木齐,23,2,-,20200215
伊犁州,16,1,-,20200215
第四师,10,-,-,20200215
第九师,4,-,-,20200215
昌吉州,4,-,-,20200215
第八师,3,-,1,20200215
巴音郭楞蒙古自治州,3,-,-,20200215
吐鲁番地区,2,1,-,20200215
第六师,2,-,-,20200215
第七师,1,1,-,20200215
阿克苏地区,1,1,-,20200215
第十二师,1,-,-,20200215
银川,33,15,-,20200215
吴忠,27,6,-,20200215
固原,5,2,-,20200215
中卫,3,2,-,20200215
宁东管委会,1,1,-,20200215
石嘴山,1,1,-,20200215
包头,11,-,-,20200215
鄂尔多斯,11,2,-,20200215
呼和浩特,7,-,-,20200215
赤峰,7,2,-,20200215
呼伦贝尔,6,1,-,20200215
巴彦淖尔,6,-,-,20200215
通辽,6,-,-,20200215
锡林郭勒盟,5,1,-,20200215
乌兰察布,3,-,-,20200215
乌海,2,-,-,20200215
兴安盟,1,-,-,20200215
西宁,15,9,-,20200215
海北州,3,0,-,20200215
待确认,-,2,-,20200215
拉萨,1,1,-,20200215
武汉,46201,8182,1856,20200223
孝感,3443,1078,102,20200223
黄冈,2904,1540,98,20200223
荆州,1574,681,41,20200223
鄂州,1379,417,40,20200223
随州,1300,498,30,20200223
襄阳,1173,463,28,20200223
黄石,1001,452,29,20200223
荆门,918,361,37,20200223
宜昌,917,289,29,20200223
咸宁,836,398,11,20200223
十堰,667,267,2,20200223
仙桃,571,248,19,20200223
天门,494,232,13,20200223
监狱系统,253,3,0,20200223
恩施,251,123,3,20200223
潜江,191,78,8,20200223
神农架林区,11,10,0,20200223
深圳,417,226,3,20200223
广州,345,196,-,20200223
珠海,98,52,1,20200223
东莞,94,31,1,20200223
佛山,84,36,-,20200223
中山,66,49,-,20200223
惠州,62,46,-,20200223
汕头,25,20,-,20200223
江门,23,9,-,20200223
湛江,22,12,-,20200223
肇庆,19,8,1,20200223
梅州,16,11,-,20200223
茂名,14,6,-,20200223
阳江,13,10,-,20200223
清远,12,10,-,20200223
韶关,10,6,-,20200223
揭阳,8,4,-,20200223
汕尾,5,2,-,20200223
潮州,5,4,-,20200223
河源,4,1,-,20200223
待确认,-,3,-,20200223
信阳,274,171,2,20200223
郑州,157,98,1,20200223
南阳,155,114,3,20200223
驻马店,139,116,-,20200223
商丘,91,69,4,20200223
周口,76,48,-,20200223
平顶山,58,42,1,20200223
新乡,57,37,3,20200223
安阳,53,33,-,20200223
许昌,39,26,-,20200223
漯河,35,22,-,20200223
焦作,32,17,1,20200223
洛阳,31,18,1,20200223
开封,26,16,-,20200223
鹤壁,19,11,-,20200223
濮阳,17,7,-,20200223
三门峡,7,6,1,20200223
济源,5,3,-,20200223
待确认,-,8,2,20200223
温州,504,280,1,20200223
杭州,169,123,-,20200223
宁波,157,109,-,20200223
台州,146,98,-,20200223
金华,55,39,-,20200223
嘉兴,45,23,-,20200223
绍兴,42,27,-,20200223
省十里丰监狱,36,0,-,20200223
丽水,17,14,-,20200223
衢州,14,10,-,20200223
湖州,10,7,-,20200223
舟山,10,5,-,20200223
待确认,-,10,-,20200223
长沙,242,141,2,20200223
岳阳,156,87,1,20200223
邵阳,102,86,1,20200223
常德,82,61,-,20200223
株洲,80,47,-,20200223
娄底,76,54,-,20200223
益阳,59,52,-,20200223
衡阳,48,37,-,20200223
永州,43,37,-,20200223
怀化,40,38,-,20200223
郴州,39,31,-,20200223
湘潭,36,21,-,20200223
湘西州,8,8,-,20200223
张家界,5,5,-,20200223
合肥,174,101,1,20200223
蚌埠,160,101,5,20200223
阜阳,155,102,-,20200223
亳州,108,74,-,20200223
安庆,83,65,-,20200223
六安,69,43,-,20200223
宿州,41,26,-,20200223
马鞍山,38,19,-,20200223
芜湖,33,27,-,20200223
铜陵,29,14,-,20200223
淮北,27,15,-,20200223
淮南,27,15,-,20200223
池州,17,10,-,20200223
滁州,13,8,-,20200223
黄山,9,6,-,20200223
宣城,6,4,-,20200223
南昌,229,178,-,20200223
新余,130,95,-,20200223
上饶,123,88,-,20200223
九江,118,51,-,20200223
宜春,106,72,-,20200223
赣州,76,47,1,20200223
抚州,72,47,-,20200223
萍乡,33,13,-,20200223
吉安,22,11,-,20200223
鹰潭,18,6,-,20200223
景德镇,6,3,-,20200223
赣江新区,1,0,-,20200223
济宁,257,31,-,20200223
青岛,59,34,1,20200223
临沂,49,44,-,20200223
济南,47,24,-,20200223
烟台,47,19,-,20200223
潍坊,44,18,-,20200223
威海,38,21,-,20200223
聊城,38,22,-,20200223
德州,37,12,2,20200223
泰安,35,21,1,20200223
淄博,30,14,-,20200223
枣庄,24,15,-,20200223
菏泽,18,15,-,20200223
日照,16,10,-,20200223
滨州,15,11,-,20200223
南京,93,52,-,20200223
苏州,87,50,-,20200223
徐州,79,63,-,20200223
淮安,66,38,-,20200223
无锡,55,39,-,20200223
常州,51,36,-,20200223
连云港,48,22,-,20200223
南通,40,32,-,20200223
泰州,37,25,-,20200223
盐城,27,20,-,20200223
扬州,23,17,-,20200223
宿迁,13,8,-,20200223
镇江,12,10,-,20200223
万州区,118,66,4,20200223
江北区,28,10,-,20200223
云阳县,25,19,-,20200223
綦江区,23,12,-,20200223
合川区,23,13,-,20200223
奉节县,22,10,-,20200223
开州区,21,16,1,20200223
忠县,21,18,-,20200223
长寿区,21,11,-,20200223
九龙坡区,20,11,1,20200223
垫江县,20,10,-,20200223
渝中区,20,15,-,20200223
潼南区,18,6,-,20200223
两江新区,17,10,-,20200223
渝北区,17,10,-,20200223
南岸区,15,5,-,20200223
石柱县,15,11,-,20200223
大足区,14,9,-,20200223
巫溪县,14,9,-,20200223
丰都县,10,4,-,20200223
巫山县,10,6,-,20200223
铜梁区,10,4,-,20200223
璧山区,9,7,-,20200223
荣昌区,9,5,-,20200223
沙坪坝区,8,1,-,20200223
大渡口区,7,6,-,20200223
巴南区,6,3,-,20200223
永川区,5,4,-,20200223
涪陵区,5,2,-,20200223
梁平区,4,4,-,20200223
江津区,4,3,-,20200223
高新区,4,2,-,20200223
城口县,2,2,-,20200223
黔江区,2,2,-,20200223
彭水县,2,0,-,20200223
武隆县,1,1,-,20200223
秀山县,1,1,-,20200223
酉阳县,1,0,-,20200223
万盛经开区,1,0,-,20200223
成都,143,78,3,20200223
甘孜州,69,12,-,20200223
达州,41,13,-,20200223
南充,38,20,-,20200223
广安,30,20,-,20200223
巴中,24,10,-,20200223
泸州,24,6,-,20200223
内江,22,11,-,20200223
绵阳,22,12,-,20200223
德阳,18,7,-,20200223
遂宁,17,10,-,20200223
攀枝花,16,16,-,20200223
凉山州,13,8,-,20200223
宜宾,12,8,-,20200223
自贡,9,7,-,20200223
眉山,8,6,-,20200223
雅安,7,4,-,20200223
广元,6,6,-,20200223
乐山,3,2,-,20200223
资阳,3,2,-,20200223
阿坝州,1,1,-,20200223
哈尔滨,198,54,3,20200223
双鸭山,52,20,3,20200223
绥化,47,29,4,20200223
鸡西,46,14,-,20200223
齐齐哈尔,43,23,1,20200223
大庆,26,8,1,20200223
七台河,17,9,-,20200223
佳木斯,15,15,-,20200223
牡丹江,14,6,-,20200223
黑河,14,9,-,20200223
鹤岗,5,4,-,20200223
大兴安岭地区,2,2,-,20200223
伊春,1,0,-,20200223
待确认,-,23,-,20200223
海淀区,62,-,-,20200223
朝阳区,60,-,-,20200223
西城区,53,-,-,20200223
丰台区,41,-,-,20200223
大兴区,39,16,-,20200223
昌平区,29,3,-,20200223
通州区,19,1,-,20200223
房山区,16,-,-,20200223
石景山区,14,5,-,20200223
东城区,12,1,-,20200223
顺义区,10,-,-,20200223
怀柔区,7,3,-,20200223
密云区,7,-,-,20200223
门头沟区,3,-,-,20200223
延庆区,1,-,-,20200223
外地来京人员,26,2,-,20200223
待确认,-,158,4,20200223
浦东新区,60,48,-,20200223
宝山区,21,12,-,20200223
闵行区,19,16,-,20200223
徐汇区,18,15,-,20200223
静安区,16,12,-,20200223
松江区,14,10,-,20200223
长宁区,13,12,-,20200223
普陀区,11,8,-,20200223
嘉定区,9,6,-,20200223
杨浦区,9,6,-,20200223
奉贤区,9,5,-,20200223
虹口区,7,5,-,20200223
黄浦区,6,4,-,20200223
青浦区,5,5,-,20200223
崇明区,4,2,-,20200223
金山区,3,2,-,20200223
外地来沪人员,111,81,-,20200223
待确认,-,-,3,20200223
唐山,58,20,1,20200223
沧州,48,26,3,20200223
张家口,34,28,-,20200223
保定,32,29,-,20200223
邯郸,32,22,-,20200223
廊坊,30,25,-,20200223
石家庄,29,19,-,20200223
邢台,23,18,1,20200223
秦皇岛,10,6,1,20200223
衡水,8,7,-,20200223
承德,7,6,-,20200223
福州,71,50,1,20200223
莆田,55,24,-,20200223
泉州,46,19,-,20200223
厦门,35,19,-,20200223
宁德,26,20,-,20200223
南平,20,10,-,20200223
漳州,20,14,-,20200223
三明,14,5,-,20200223
龙岩,6,4,-,20200223
南宁,55,28,-,20200223
北海,44,14,1,20200223
桂林,32,17,-,20200223
河池,25,4,1,20200223
柳州,24,11,-,20200223
防城港,19,6,-,20200223
玉林,11,6,-,20200223
来宾,11,-,-,20200223
钦州,8,6,-,20200223
贵港,8,3,-,20200223
梧州,5,5,-,20200223
贺州,4,2,-,20200223
百色,3,2,-,20200223
西安,120,74,1,20200223
安康,26,17,-,20200223
汉中,26,10,-,20200223
咸阳,17,14,-,20200223
渭南,15,4,-,20200223
宝鸡,13,11,-,20200223
延安,8,8,-,20200223
铜川,8,6,-,20200223
商洛,7,4,-,20200223
榆林,3,3,-,20200223
韩城,1,1,-,20200223
杨凌示范区,1,0,-,20200223
待确认,-,2,-,20200223
昆明,53,32,-,20200223
昭通,25,14,-,20200223
西双版纳傣族自治州,15,12,1,20200223
玉溪,14,9,1,20200223
大理州,13,11,-,20200223
曲靖,13,9,-,20200223
红河州,9,4,-,20200223
保山,9,5,-,20200223
丽江,7,7,-,20200223
德宏州,5,2,-,20200223
普洱,4,4,-,20200223
楚雄州,4,4,-,20200223
文山,2,1,-,20200223
临沧,1,1,-,20200223
三亚,54,33,1,20200223
海口,39,19,-,20200223
儋州,15,12,-,20200223
万宁,13,9,-,20200223
澄迈,9,6,1,20200223
昌江黎族自治县,7,2,-,20200223
琼海,6,4,1,20200223
临高,6,4,-,20200223
陵水黎族自治县,4,3,-,20200223
东方,3,2,-,20200223
定安,3,2,1,20200223
文昌,3,3,-,20200223
保亭黎族苗族自治县,3,1,-,20200223
乐东黎族自治县,2,2,-,20200223
琼中黎族苗族自治县,1,1,-,20200223
待确认,-,1,-,20200223
贵阳,36,18,1,20200223
遵义,32,18,-,20200223
毕节地区,23,13,-,20200223
黔南州,17,12,-,20200223
六盘水,10,7,1,20200223
黔东南州,10,8,-,20200223
铜仁地区,10,10,-,20200223
黔西南州,4,4,-,20200223
安顺,4,1,-,20200223
宝坻区,60,19,1,20200223
河东区,15,8,-,20200223
河北区,12,10,-,20200223
和平区,6,4,-,20200223
南开区,6,2,-,20200223
北辰区,6,2,-,20200223
西青区,4,4,-,20200223
河西区,4,3,-,20200223
宁河区,4,1,-,20200223
东丽区,4,2,-,20200223
滨海新区,3,2,-,20200223
红桥区,2,2,-,20200223
武清区,2,1,-,20200223
津南区,1,1,-,20200223
外地来津人员,6,4,-,20200223
待确认,-,10,2,20200223
晋中,36,22,-,20200223
太原,20,15,-,20200223
运城,19,17,-,20200223
大同,12,6,-,20200223
晋城,10,5,-,20200223
朔州,8,3,-,20200223
长治,8,3,-,20200223
忻州,7,4,-,20200223
吕梁,6,6,-,20200223
阳泉,4,3,-,20200223
临汾,2,1,-,20200223
沈阳,28,28,-,20200223
大连,19,9,-,20200223
葫芦岛,12,2,1,20200223
锦州,12,8,-,20200223
盘锦,11,5,-,20200223
阜新,8,0,-,20200223
铁岭,7,1,-,20200223
丹东,7,6,-,20200223
朝阳,6,2,-,20200223
鞍山,4,-,-,20200223
辽阳,3,3,-,20200223
本溪,3,3,-,20200223
营口,1,1,-,20200223
长春,45,26,-,20200223
四平,15,9,1,20200223
辽源,7,1,-,20200223
公主岭,6,3,-,20200223
延边,5,4,-,20200223
吉林市,5,5,-,20200223
通化,4,1,-,20200223
松原,2,2,-,20200223
白城,1,0,-,20200223
梅河口,1,1,-,20200223
兰州,36,29,2,20200223
天水,12,12,-,20200223
平凉,9,6,-,20200223
定西,9,8,-,20200223
甘南州,8,6,-,20200223
陇南,4,4,-,20200223
白银,4,3,-,20200223
临夏州,3,3,-,20200223
庆阳,3,2,-,20200223
张掖,2,2,-,20200223
金昌,1,1,-,20200223
乌鲁木齐,23,10,-,20200223
伊犁州,18,6,-,20200223
第四师,10,-,-,20200223
第八师,4,1,1,20200223
第九师,4,-,1,20200223
昌吉州,4,3,-,20200223
吐鲁番地区,3,1,-,20200223
巴音郭楞蒙古自治州,3,2,-,20200223
第十二师,3,-,-,20200223
第六师,2,-,-,20200223
第七师,1,1,-,20200223
阿克苏地区,1,1,-,20200223
待确认,-,1,-,20200223
包头,11,4,-,20200223
鄂尔多斯,11,7,-,20200223
锡林郭勒盟,9,1,-,20200223
赤峰,9,3,-,20200223
巴彦淖尔,8,3,-,20200223
呼伦贝尔,7,4,-,20200223
呼和浩特,7,2,-,20200223
通辽,7,1,-,20200223
乌兰察布,3,1,-,20200223
乌海,2,0,-,20200223
兴安盟,1,0,-,20200223
银川,33,28,-,20200223
吴忠,28,20,-,20200223
固原,5,3,-,20200223
中卫,3,3,-,20200223
宁东管委会,1,1,-,20200223
石嘴山,1,1,-,20200223
西宁,15,11,-,20200223
海北州,3,0,-,20200223
待确认,-,7,-,20200223
拉萨,1,1,-,20200223
武汉,46607,8946,1987,20200224
孝感,3465,1177,108,20200224
黄冈,2904,1659,103,20200224
荆州,1574,734,42,20200224
鄂州,1383,465,40,20200224
随州,1303,551,33,20200224
襄阳,1174,521,29,20200224
黄石,1005,491,30,20200224
宜昌,924,304,29,20200224
荆门,920,389,37,20200224
咸宁,836,445,11,20200224
十堰,669,293,2,20200224
仙桃,573,268,19,20200224
天门,494,258,13,20200224
恩施,251,146,4,20200224
潜江,194,82,8,20200224
神农架林区,11,10,0,20200224
深圳,417,237,3,20200224
广州,345,204,-,20200224
珠海,98,54,1,20200224
东莞,96,31,1,20200224
佛山,84,36,-,20200224
中山,66,51,-,20200224
惠州,62,46,-,20200224
汕头,25,21,-,20200224
江门,23,9,-,20200224
湛江,22,14,-,20200224
肇庆,19,10,1,20200224
梅州,16,11,-,20200224
茂名,14,6,-,20200224
阳江,14,10,-,20200224
清远,12,10,-,20200224
韶关,10,6,-,20200224
揭阳,8,4,-,20200224
汕尾,5,2,-,20200224
潮州,5,4,-,20200224
河源,4,1,-,20200224
待确认,-,5,-,20200224
信阳,274,179,2,20200224
郑州,157,98,1,20200224
南阳,155,114,3,20200224
驻马店,139,121,-,20200224
商丘,91,69,4,20200224
周口,76,49,-,20200224
平顶山,58,42,1,20200224
新乡,57,48,3,20200224
安阳,53,37,-,20200224
许昌,39,26,-,20200224
漯河,35,23,-,20200224
焦作,32,17,1,20200224
洛阳,31,18,1,20200224
开封,26,16,-,20200224
鹤壁,19,11,-,20200224
濮阳,17,7,-,20200224
三门峡,7,6,1,20200224
济源,5,3,-,20200224
待确认,-,46,2,20200224
温州,504,292,1,20200224
杭州,169,131,-,20200224
宁波,157,114,-,20200224
台州,146,98,-,20200224
金华,55,39,-,20200224
